"Site","Year","SampleRound","Doy","Date","SFBloomStatus","TransectType","GenusSpecies","Abundance","SpParasitismRate","SpInfectedIndividuals","SFspecialist","d","Lecty","degree","r.degree","max.days","min.days","mean.days","median.days","mean.abund","median.abund","PlantPol","NestLoc","Excavate","Sociality","MeanITD","SFBloom","TotalAbundance","Richness","SiteParasitismRate","SiteInfectedIndividuals","County","State","Country","Lat","Long","SiteType","Datum","AdjSF","AdjHR","AltSiteName","SF2019_350","SF2019_1000","SF2019_2500","SF2018_350","SF2018_1000","SF2018_2500","SF2017_350","SF2017_1000","SF2017_2500","Nat350","Nat1000","Nat2500","HR350","HR1000","HR2500","SunflowerCurrent350","SunflowerCurrent1000","SunflowerCurrent2500","SunflowerLastYr350","SunflowerLastYr1000","SunflowerLastYr2500","FloralAbundance","FloralRichness","FloralDiv","HBParasitismRate"
"Sagara","2019","4",190,2019-07-09,"peak","WM","Lasioglossum incompletum",2,1,2,"no",0.1100625,"polylectic",101,133.033333,128,86,107.9,109.5,19.186722,14,"Pollinator","below","ex","social",0.94146341,0.92,2,1,1,2,"Yolo","CA","USA",38.6774747,-121.9535178,"WM + SF","WGS84","SF","no HR","WM + SF7",422280.924472977,2067596.86489419,7958932.49249577,155929.636201264,2380370.84052168,10016567.9918503,71909.963149756,907346.769765381,5257806.63688834,20477.0154453609,188743.370559491,5200045.60632589,0.264692343531893,331.547925644286,4700.38167167952,422280.924472977,2067596.86489419,7958932.49249577,155929.636201264,2380370.84052168,10016567.9918503,285,4,0.906920600190404,0.6
"Sagara","2019","5",202,2019-07-21,"ending bloom","SF","Melissodes agilis",25,1,10,"yes",0.4466257,"oligolectic",20,21.3333333,74,1,40.7777778,49,12.8717949,2,"Pollinator","below","ex","solitary",2.6000002,0.18,31,2,1,16,"Yolo","CA","USA",38.6774747,-121.9535178,"WM + SF","WGS84","SF","no HR","WM + SF7",422280.924472977,2067596.86489419,7958932.49249577,155929.636201264,2380370.84052168,10016567.9918503,71909.963149756,907346.769765381,5257806.63688834,20477.0154453609,188743.370559491,5200045.60632589,0.264692343531893,331.547925644286,4700.38167167952,422280.924472977,2067596.86489419,7958932.49249577,155929.636201264,2380370.84052168,10016567.9918503,649,6,0.617855955465953,NA
"Sagara","2019","5",202,2019-07-21,"ending bloom","SF","Lasioglossum incompletum",6,1,6,"no",0.1100625,"polylectic",101,133.033333,128,86,107.9,109.5,19.186722,14,"Pollinator","below","ex","social",0.94146341,0.18,31,2,1,16,"Yolo","CA","USA",38.6774747,-121.9535178,"WM + SF","WGS84","SF","no HR","WM + SF7",422280.924472977,2067596.86489419,7958932.49249577,155929.636201264,2380370.84052168,10016567.9918503,71909.963149756,907346.769765381,5257806.63688834,20477.0154453609,188743.370559491,5200045.60632589,0.264692343531893,331.547925644286,4700.38167167952,422280.924472977,2067596.86489419,7958932.49249577,155929.636201264,2380370.84052168,10016567.9918503,649,6,0.617855955465953,NA
"Sagara","2019","5",202,2019-07-21,"ending bloom","WM","Lasioglossum incompletum",2,1,2,"no",0.1100625,"polylectic",101,133.033333,128,86,107.9,109.5,19.186722,14,"Pollinator","below","ex","social",0.94146341,0.18,3,2,1,3,"Yolo","CA","USA",38.6774747,-121.9535178,"WM + SF","WGS84","SF","no HR","WM + SF7",422280.924472977,2067596.86489419,7958932.49249577,155929.636201264,2380370.84052168,10016567.9918503,71909.963149756,907346.769765381,5257806.63688834,20477.0154453609,188743.370559491,5200045.60632589,0.264692343531893,331.547925644286,4700.38167167952,422280.924472977,2067596.86489419,7958932.49249577,155929.636201264,2380370.84052168,10016567.9918503,649,6,0.617855955465953,NA
"Sagara","2019","5",202,2019-07-21,"ending bloom","WM","Bombus vosnesenskii",1,1,1,"no",0.40936793,"polylectic",26,28.5714286,76,17,49.5,46.5,5.25714286,2,"Pollinator","below","rent","social",3.55121951,0.18,3,2,1,3,"Yolo","CA","USA",38.6774747,-121.9535178,"WM + SF","WGS84","SF","no HR","WM + SF7",422280.924472977,2067596.86489419,7958932.49249577,155929.636201264,2380370.84052168,10016567.9918503,71909.963149756,907346.769765381,5257806.63688834,20477.0154453609,188743.370559491,5200045.60632589,0.264692343531893,331.547925644286,4700.38167167952,422280.924472977,2067596.86489419,7958932.49249577,155929.636201264,2380370.84052168,10016567.9918503,649,6,0.617855955465953,NA
"Sagara","2019","6",209,2019-07-28,"ending bloom","WM","Ceratina acantha",2,0.5,1,"no",0.19942035,"polylectic",33,41.3333333,117,32,86.1,96,7.86666667,4,"Pollinator","above","ex","solitary",1.15409836,0.02,24,4,0.529411764705882,9,"Yolo","CA","USA",38.6774747,-121.9535178,"WM + SF","WGS84","SF","no HR","WM + SF7",422280.924472977,2067596.86489419,7958932.49249577,155929.636201264,2380370.84052168,10016567.9918503,71909.963149756,907346.769765381,5257806.63688834,20477.0154453609,188743.370559491,5200045.60632589,0.264692343531893,331.547925644286,4700.38167167952,422280.924472977,2067596.86489419,7958932.49249577,155929.636201264,2380370.84052168,10016567.9918503,54,2,0.214559155176405,NA
"Sagara","2019","6",209,2019-07-28,"ending bloom","WM","Halictus tripartitus",1,0,0,"no",0.14721393,"polylectic",89,113.045455,129,86,107.8,107.5,22.4444444,11,"Pollinator","below","ex","social",1.2915664,0.02,24,4,0.529411764705882,9,"Yolo","CA","USA",38.6774747,-121.9535178,"WM + SF","WGS84","SF","no HR","WM + SF7",422280.924472977,2067596.86489419,7958932.49249577,155929.636201264,2380370.84052168,10016567.9918503,71909.963149756,907346.769765381,5257806.63688834,20477.0154453609,188743.370559491,5200045.60632589,0.264692343531893,331.547925644286,4700.38167167952,422280.924472977,2067596.86489419,7958932.49249577,155929.636201264,2380370.84052168,10016567.9918503,54,2,0.214559155176405,NA
"Sagara","2019","6",209,2019-07-28,"ending bloom","WM","Lasioglossum tegulariforme",4,0,0,"no",0.12376958,"polylectic",37,43.5454546,114,32,90.4,100,3.80833333,2,"Pollinator","below","ex","social",0.87804878,0.02,24,4,0.529411764705882,9,"Yolo","CA","USA",38.6774747,-121.9535178,"WM + SF","WGS84","SF","no HR","WM + SF7",422280.924472977,2067596.86489419,7958932.49249577,155929.636201264,2380370.84052168,10016567.9918503,71909.963149756,907346.769765381,5257806.63688834,20477.0154453609,188743.370559491,5200045.60632589,0.264692343531893,331.547925644286,4700.38167167952,422280.924472977,2067596.86489419,7958932.49249577,155929.636201264,2380370.84052168,10016567.9918503,54,2,0.214559155176405,NA
"Sagara","2019","6",209,2019-07-28,"ending bloom","WM","Lasioglossum incompletum",17,0.8,8,"no",0.1100625,"polylectic",101,133.033333,128,86,107.9,109.5,19.186722,14,"Pollinator","below","ex","social",0.94146341,0.02,24,4,0.529411764705882,9,"Yolo","CA","USA",38.6774747,-121.9535178,"WM + SF","WGS84","SF","no HR","WM + SF7",422280.924472977,2067596.86489419,7958932.49249577,155929.636201264,2380370.84052168,10016567.9918503,71909.963149756,907346.769765381,5257806.63688834,20477.0154453609,188743.370559491,5200045.60632589,0.264692343531893,331.547925644286,4700.38167167952,422280.924472977,2067596.86489419,7958932.49249577,155929.636201264,2380370.84052168,10016567.9918503,54,2,0.214559155176405,NA
"Turk","2018","1",209,2018-07-28,"peak","SF","Melissodes agilis",123,0.777777777777778,14,"yes",0.4466257,"oligolectic",20,21.3333333,74,1,40.7777778,49,12.8717949,2,"Pollinator","below","ex","solitary",2.6000002,1,178,8,0.615384615384615,32,"Yolo","CA","USA",38.68539167,-121.9907972,"WM + SF","WGS84","SF","no HR","WM + SF1",161801.673352706,1482465.83042556,6997558.55234514,357644.898499826,1895991.97336989,9056179.11242032,154058.392370157,1177317.78413734,4357107.15661873,10880.8034631733,180386.687366636,7604089.5755042,1.45632809106261,1103.19240370828,6301.97331291469,357644.898499826,1895991.97336989,9056179.11242032,154058.392370157,1177317.78413734,4357107.15661873,NA,NA,NA,NA
"Turk","2018","1",209,2018-07-28,"peak","SF","Melissodes lupina",5,1,4,"yes",0.22998277,"oligolectic",27,39.25,99,39,70.5,69,3.82178218,2,"Pollinator","below","ex","solitary",2.20487805,1,178,8,0.615384615384615,32,"Yolo","CA","USA",38.68539167,-121.9907972,"WM + SF","WGS84","SF","no HR","WM + SF1",161801.673352706,1482465.83042556,6997558.55234514,357644.898499826,1895991.97336989,9056179.11242032,154058.392370157,1177317.78413734,4357107.15661873,10880.8034631733,180386.687366636,7604089.5755042,1.45632809106261,1103.19240370828,6301.97331291469,357644.898499826,1895991.97336989,9056179.11242032,154058.392370157,1177317.78413734,4357107.15661873,NA,NA,NA,NA
"Turk","2018","1",209,2018-07-28,"peak","SF","Lasioglossum incompletum",33,0.470588235294118,8,"no",0.1100625,"polylectic",101,133.033333,128,86,107.9,109.5,19.186722,14,"Pollinator","below","ex","social",0.94146341,1,178,8,0.615384615384615,32,"Yolo","CA","USA",38.68539167,-121.9907972,"WM + SF","WGS84","SF","no HR","WM + SF1",161801.673352706,1482465.83042556,6997558.55234514,357644.898499826,1895991.97336989,9056179.11242032,154058.392370157,1177317.78413734,4357107.15661873,10880.8034631733,180386.687366636,7604089.5755042,1.45632809106261,1103.19240370828,6301.97331291469,357644.898499826,1895991.97336989,9056179.11242032,154058.392370157,1177317.78413734,4357107.15661873,NA,NA,NA,NA
"Turk","2018","1",209,2018-07-28,"peak","SF","Halictus ligatus",10,0.375,3,"no",0.21310324,"polylectic",52,80.5714286,112,48,98.3,106.5,9.37714286,5,"Pollinator","below","ex","social",1.53170732,1,178,8,0.615384615384615,32,"Yolo","CA","USA",38.68539167,-121.9907972,"WM + SF","WGS84","SF","no HR","WM + SF1",161801.673352706,1482465.83042556,6997558.55234514,357644.898499826,1895991.97336989,9056179.11242032,154058.392370157,1177317.78413734,4357107.15661873,10880.8034631733,180386.687366636,7604089.5755042,1.45632809106261,1103.19240370828,6301.97331291469,357644.898499826,1895991.97336989,9056179.11242032,154058.392370157,1177317.78413734,4357107.15661873,NA,NA,NA,NA
"Turk","2018","1",209,2018-07-28,"peak","SF","Melissodes communis alopex",2,0,0,"no",0.44500037,"polylectic",1,1,1,1,1,1,2,2,"Pollinator","below","ex","solitary",2.79375,1,178,8,0.615384615384615,32,"Yolo","CA","USA",38.68539167,-121.9907972,"WM + SF","WGS84","SF","no HR","WM + SF1",161801.673352706,1482465.83042556,6997558.55234514,357644.898499826,1895991.97336989,9056179.11242032,154058.392370157,1177317.78413734,4357107.15661873,10880.8034631733,180386.687366636,7604089.5755042,1.45632809106261,1103.19240370828,6301.97331291469,357644.898499826,1895991.97336989,9056179.11242032,154058.392370157,1177317.78413734,4357107.15661873,NA,NA,NA,NA
"Turk","2018","1",209,2018-07-28,"peak","SF","Svastra obliqua expurgata",3,1,2,"yes",0.20444741,"oligolectic",11,11.5,55,1,22.8888889,16,1.85714286,1,"Pollinator","below","ex","solitary",3.33681766,1,178,8,0.615384615384615,32,"Yolo","CA","USA",38.68539167,-121.9907972,"WM + SF","WGS84","SF","no HR","WM + SF1",161801.673352706,1482465.83042556,6997558.55234514,357644.898499826,1895991.97336989,9056179.11242032,154058.392370157,1177317.78413734,4357107.15661873,10880.8034631733,180386.687366636,7604089.5755042,1.45632809106261,1103.19240370828,6301.97331291469,357644.898499826,1895991.97336989,9056179.11242032,154058.392370157,1177317.78413734,4357107.15661873,NA,NA,NA,NA
"Turk","2018","1",209,2018-07-28,"peak","SF","Melissodes robustior",1,1,1,"yes",0.40495536,"oligolectic",13,37.5,67,1,25,20,7.28,2,"Pollinator","below","ex","solitary",2.76281216,1,178,8,0.615384615384615,32,"Yolo","CA","USA",38.68539167,-121.9907972,"WM + SF","WGS84","SF","no HR","WM + SF1",161801.673352706,1482465.83042556,6997558.55234514,357644.898499826,1895991.97336989,9056179.11242032,154058.392370157,1177317.78413734,4357107.15661873,10880.8034631733,180386.687366636,7604089.5755042,1.45632809106261,1103.19240370828,6301.97331291469,357644.898499826,1895991.97336989,9056179.11242032,154058.392370157,1177317.78413734,4357107.15661873,NA,NA,NA,NA
"Turk","2018","1",209,2018-07-28,"peak","SF","Melissodes tepida timberlakei",1,0,0,"no",0.29958448,"polylectic",11,17.25,57,1,33.125,44.5,1.55,1,"Pollinator","below","ex","solitary",2.21463415,1,178,8,0.615384615384615,32,"Yolo","CA","USA",38.68539167,-121.9907972,"WM + SF","WGS84","SF","no HR","WM + SF1",161801.673352706,1482465.83042556,6997558.55234514,357644.898499826,1895991.97336989,9056179.11242032,154058.392370157,1177317.78413734,4357107.15661873,10880.8034631733,180386.687366636,7604089.5755042,1.45632809106261,1103.19240370828,6301.97331291469,357644.898499826,1895991.97336989,9056179.11242032,154058.392370157,1177317.78413734,4357107.15661873,NA,NA,NA,NA
"Turk28","2018","1",224,2018-08-12,"peak","SF","Halictus ligatus",25,0.230769230769231,3,"no",0.21310324,"polylectic",52,80.5714286,112,48,98.3,106.5,9.37714286,5,"Pollinator","below","ex","social",1.53170732,1,54,6,0.4375,14,"Yolo","CA","USA",38.60619166,-121.9686889,"WM + SF","WGS84","SF","no HR","WM + SF2",209319.527448506,1022087.51421782,5525713.15208384,481108.039301032,2220526.70890162,8823633.08871224,253953.701517629,1491337.45742471,6783630.29942688,30245.4774777312,433110.546407698,12409978.0780121,3.07075651770665,1480.44666881835,7154.67763198444,481108.039301032,2220526.70890162,8823633.08871224,253953.701517629,1491337.45742471,6783630.29942688,NA,NA,NA,NA
"Turk28","2018","1",224,2018-08-12,"peak","SF","Melissodes stearnsi",1,0,0,"yes",0.30355506,"oligolectic",11,26,58,1,26,22.5,2.58823529,1,"Pollinator","below","ex","solitary",2.03902439,1,54,6,0.4375,14,"Yolo","CA","USA",38.60619166,-121.9686889,"WM + SF","WGS84","SF","no HR","WM + SF2",209319.527448506,1022087.51421782,5525713.15208384,481108.039301032,2220526.70890162,8823633.08871224,253953.701517629,1491337.45742471,6783630.29942688,30245.4774777312,433110.546407698,12409978.0780121,3.07075651770665,1480.44666881835,7154.67763198444,481108.039301032,2220526.70890162,8823633.08871224,253953.701517629,1491337.45742471,6783630.29942688,NA,NA,NA,NA
"Turk28","2018","1",224,2018-08-12,"peak","SF","Melissodes agilis",17,0.9,9,"yes",0.4466257,"oligolectic",20,21.3333333,74,1,40.7777778,49,12.8717949,2,"Pollinator","below","ex","solitary",2.6000002,1,54,6,0.4375,14,"Yolo","CA","USA",38.60619166,-121.9686889,"WM + SF","WGS84","SF","no HR","WM + SF2",209319.527448506,1022087.51421782,5525713.15208384,481108.039301032,2220526.70890162,8823633.08871224,253953.701517629,1491337.45742471,6783630.29942688,30245.4774777312,433110.546407698,12409978.0780121,3.07075651770665,1480.44666881835,7154.67763198444,481108.039301032,2220526.70890162,8823633.08871224,253953.701517629,1491337.45742471,6783630.29942688,NA,NA,NA,NA
"Turk28","2018","1",224,2018-08-12,"peak","SF","Halictus tripartitus",5,0.333333333333333,1,"no",0.14721393,"polylectic",89,113.045455,129,86,107.8,107.5,22.4444444,11,"Pollinator","below","ex","social",1.2915664,1,54,6,0.4375,14,"Yolo","CA","USA",38.60619166,-121.9686889,"WM + SF","WGS84","SF","no HR","WM + SF2",209319.527448506,1022087.51421782,5525713.15208384,481108.039301032,2220526.70890162,8823633.08871224,253953.701517629,1491337.45742471,6783630.29942688,30245.4774777312,433110.546407698,12409978.0780121,3.07075651770665,1480.44666881835,7154.67763198444,481108.039301032,2220526.70890162,8823633.08871224,253953.701517629,1491337.45742471,6783630.29942688,NA,NA,NA,NA
"Turk28","2018","1",224,2018-08-12,"peak","SF","Lasioglossum incompletum",5,0.25,1,"no",0.1100625,"polylectic",101,133.033333,128,86,107.9,109.5,19.186722,14,"Pollinator","below","ex","social",0.94146341,1,54,6,0.4375,14,"Yolo","CA","USA",38.60619166,-121.9686889,"WM + SF","WGS84","SF","no HR","WM + SF2",209319.527448506,1022087.51421782,5525713.15208384,481108.039301032,2220526.70890162,8823633.08871224,253953.701517629,1491337.45742471,6783630.29942688,30245.4774777312,433110.546407698,12409978.0780121,3.07075651770665,1480.44666881835,7154.67763198444,481108.039301032,2220526.70890162,8823633.08871224,253953.701517629,1491337.45742471,6783630.29942688,NA,NA,NA,NA
"Turk28","2018","1",224,2018-08-12,"peak","SF","Melissodes robustior",1,0,0,"yes",0.40495536,"oligolectic",13,37.5,67,1,25,20,7.28,2,"Pollinator","below","ex","solitary",2.76281216,1,54,6,0.4375,14,"Yolo","CA","USA",38.60619166,-121.9686889,"WM + SF","WGS84","SF","no HR","WM + SF2",209319.527448506,1022087.51421782,5525713.15208384,481108.039301032,2220526.70890162,8823633.08871224,253953.701517629,1491337.45742471,6783630.29942688,30245.4774777312,433110.546407698,12409978.0780121,3.07075651770665,1480.44666881835,7154.67763198444,481108.039301032,2220526.70890162,8823633.08871224,253953.701517629,1491337.45742471,6783630.29942688,NA,NA,NA,NA
"WM3","2019","1",163,2019-06-12,"no adj SF","WM","Melissodes robustior",1,0,0,"yes",0.40495536,"oligolectic",13,37.5,67,1,25,20,7.28,2,"Pollinator","below","ex","solitary",2.76281216,0,47,5,0.846153846153846,22,"Yolo","CA","USA",38.685497,-121.984531,"WM","WGS84","no SF","no HR","WM3",88675.6855887421,1370843.1309077,7171515.9953264,368677.840500774,1876750.07174138,9331337.59140299,77087.6772827494,1043548.98845125,4548534.24149148,8577.20313083435,162752.15177952,6712965.00716445,0.270197524067032,774.476056866639,6069.47064487751,88675.6855887421,1370843.1309077,7171515.9953264,368677.840500774,1876750.07174138,9331337.59140299,552,3,0.304244828182272,NA
"WM3","2019","1",163,2019-06-12,"no adj SF","WM","Lasioglossum diversopunctatum",1,1,1,"no",0.08613646,"polylectic",23,48,111,34,68.6666667,61,2.36363636,1,"Pollinator","below","ex","social",1.29836066,0,47,5,0.846153846153846,22,"Yolo","CA","USA",38.685497,-121.984531,"WM","WGS84","no SF","no HR","WM3",88675.6855887421,1370843.1309077,7171515.9953264,368677.840500774,1876750.07174138,9331337.59140299,77087.6772827494,1043548.98845125,4548534.24149148,8577.20313083435,162752.15177952,6712965.00716445,0.270197524067032,774.476056866639,6069.47064487751,88675.6855887421,1370843.1309077,7171515.9953264,368677.840500774,1876750.07174138,9331337.59140299,552,3,0.304244828182272,NA
"WM3","2019","1",163,2019-06-12,"no adj SF","WM","Lasioglossum incompletum",17,0.8,8,"no",0.1100625,"polylectic",101,133.033333,128,86,107.9,109.5,19.186722,14,"Pollinator","below","ex","social",0.94146341,0,47,5,0.846153846153846,22,"Yolo","CA","USA",38.685497,-121.984531,"WM","WGS84","no SF","no HR","WM3",88675.6855887421,1370843.1309077,7171515.9953264,368677.840500774,1876750.07174138,9331337.59140299,77087.6772827494,1043548.98845125,4548534.24149148,8577.20313083435,162752.15177952,6712965.00716445,0.270197524067032,774.476056866639,6069.47064487751,88675.6855887421,1370843.1309077,7171515.9953264,368677.840500774,1876750.07174138,9331337.59140299,552,3,0.304244828182272,NA
"WM3","2019","1",163,2019-06-12,"no adj SF","WM","Melissodes agilis",27,0.923076923076923,12,"yes",0.4466257,"oligolectic",20,21.3333333,74,1,40.7777778,49,12.8717949,2,"Pollinator","below","ex","solitary",2.6000002,0,47,5,0.846153846153846,22,"Yolo","CA","USA",38.685497,-121.984531,"WM","WGS84","no SF","no HR","WM3",88675.6855887421,1370843.1309077,7171515.9953264,368677.840500774,1876750.07174138,9331337.59140299,77087.6772827494,1043548.98845125,4548534.24149148,8577.20313083435,162752.15177952,6712965.00716445,0.270197524067032,774.476056866639,6069.47064487751,88675.6855887421,1370843.1309077,7171515.9953264,368677.840500774,1876750.07174138,9331337.59140299,552,3,0.304244828182272,NA
"WM3","2019","1",163,2019-06-12,"no adj SF","WM","Svastra obliqua expurgata",1,1,1,"yes",0.20444741,"oligolectic",11,11.5,55,1,22.8888889,16,1.85714286,1,"Pollinator","below","ex","solitary",3.33681766,0,47,5,0.846153846153846,22,"Yolo","CA","USA",38.685497,-121.984531,"WM","WGS84","no SF","no HR","WM3",88675.6855887421,1370843.1309077,7171515.9953264,368677.840500774,1876750.07174138,9331337.59140299,77087.6772827494,1043548.98845125,4548534.24149148,8577.20313083435,162752.15177952,6712965.00716445,0.270197524067032,774.476056866639,6069.47064487751,88675.6855887421,1370843.1309077,7171515.9953264,368677.840500774,1876750.07174138,9331337.59140299,552,3,0.304244828182272,NA
